STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
        403;2017091510;   10; 40.00;eor
        403;2017091511;   10; 38.00;eor
        403;2017091512;   10;  6.00;eor
        403;2017091513;   10; 14.00;eor
        403;2017091514;   10; 34.00;eor
        403;2017091515;   10;  3.00;eor
        403;2017091516;   10;  6.00;eor
        403;2017091517;   10;  0.00;eor
        403;2017091518;   10;  0.00;eor
        403;2017091519;   10;  0.00;eor
        403;2017091520;   10;  0.00;eor
        403;2017091603;   10;  0.00;eor
        403;2017091604;   10;  0.00;eor
        403;2017091605;   10;  0.00;eor
        403;2017091606;   10; 36.00;eor
        403;2017091607;   10; 60.00;eor
        403;2017091608;   10; 60.00;eor
        403;2017091609;   10; 60.00;eor
        403;2017091610;   10; 60.00;eor
        403;2017091611;   10; 32.00;eor
        403;2017091612;   10;  9.00;eor
        403;2017091613;   10; 49.00;eor
        403;2017091614;   10;  9.00;eor
        403;2017091615;   10; 11.00;eor
        403;2017091616;   10; 31.00;eor
        403;2017091617;   10; 39.00;eor
        403;2017091618;   10;  0.00;eor
        403;2017091619;   10;  0.00;eor
        403;2017091620;   10;  0.00;eor
        403;2017091703;   10;  0.00;eor
        403;2017091704;   10;  0.00;eor
        403;2017091705;   10;  0.00;eor
        403;2017091706;   10; 38.00;eor
        403;2017091707;   10; 60.00;eor
        403;2017091708;   10; 60.00;eor
        403;2017091709;   10; 60.00;eor
        403;2017091710;   10; 60.00;eor
        403;2017091711;   10; 60.00;eor
        403;2017091712;   10; 55.00;eor
        403;2017091713;   10; 29.00;eor
        403;2017091714;   10; 11.00;eor
        403;2017091715;   10;  0.00;eor
        403;2017091716;   10;  1.00;eor
        403;2017091717;   10; 45.00;eor
        403;2017091718;   10;  0.00;eor
        403;2017091719;   10;  0.00;eor
        403;2017091720;   10;  0.00;eor
        403;2017091803;   10;  0.00;eor
        403;2017091804;   10;  0.00;eor
        403;2017091805;   10;  0.00;eor
        403;2017091806;   10; 35.00;eor
        403;2017091807;   10; 60.00;eor
        403;2017091808;   10; 60.00;eor
        403;2017091809;   10; 60.00;eor
        403;2017091810;   10; 59.00;eor
        403;2017091811;   10; 56.00;eor
        403;2017091812;   10; 33.00;eor
        403;2017091813;   10; 52.00;eor
        403;2017091814;   10; 49.00;eor
        403;2017091815;   10; 55.00;eor
        403;2017091816;   10; 60.00;eor
        403;2017091817;   10; 46.00;eor
        403;2017091818;   10;  0.00;eor
        403;2017091819;   10;  0.00;eor
        403;2017091820;   10;  0.00;eor
        403;2017091903;   10;  0.00;eor
        403;2017091904;   10;  0.00;eor
        403;2017091905;   10;  0.00;eor
        403;2017091906;   10; 42.00;eor
        403;2017091907;   10; 60.00;eor
        403;2017091908;   10; 60.00;eor
        403;2017091909;   10; 60.00;eor
        403;2017091910;   10; 60.00;eor
        403;2017091911;   10; 48.00;eor
        403;2017091912;   10; 50.00;eor
        403;2017091913;   10; 23.00;eor
        403;2017091914;   10; 32.00;eor
        403;2017091915;   10; 16.00;eor
        403;2017091916;   10;  0.00;eor
        403;2017091917;   10;  0.00;eor
        403;2017091918;   10;  0.00;eor
        403;2017091919;   10;  0.00;eor
        403;2017091920;   10;  0.00;eor
        403;2017092003;   10;  0.00;eor
        403;2017092004;   10;  0.00;eor
        403;2017092005;   10;  0.00;eor
        403;2017092006;   10;  0.00;eor
        403;2017092007;   10;  6.00;eor
        403;2017092008;   10; 60.00;eor
        403;2017092009;   10; 60.00;eor
        403;2017092010;   10; 30.00;eor
        403;2017092011;   10; 21.00;eor
        403;2017092012;   10; 14.00;eor
        403;2017092013;   10;  9.00;eor
        403;2017092014;   10; 21.00;eor
        403;2017092015;   10; 38.00;eor
        403;2017092016;   10; 57.00;eor
        403;2017092017;   10; 32.00;eor
        403;2017092018;   10;  0.00;eor
        403;2017092019;   10;  0.00;eor
        403;2017092020;   10;  0.00;eor
        403;2017092103;   10;  0.00;eor
        403;2017092104;   10;  0.00;eor
        403;2017092105;   10;  0.00;eor
        403;2017092106;   10;  0.00;eor
        403;2017092107;   10; 49.00;eor
        403;2017092108;   10; 60.00;eor
        403;2017092109;   10; 45.00;eor
        403;2017092110;   10; 43.00;eor
        403;2017092111;   10; 37.00;eor
        403;2017092112;   10;  9.00;eor
        403;2017092113;   10;  0.00;eor
        403;2017092114;   10;  0.00;eor
        403;2017092115;   10; 39.00;eor
        403;2017092116;   10; 17.00;eor
        403;2017092117;   10;  0.00;eor
        403;2017092118;   10;  0.00;eor
        403;2017092119;   10;  0.00;eor
        403;2017092120;   10;  0.00;eor
        403;2017092203;   10;  0.00;eor
        403;2017092204;   10;  0.00;eor
        403;2017092205;   10;  0.00;eor
        403;2017092206;   10;  0.00;eor
        403;2017092207;   10; 36.00;eor
        403;2017092208;   10; 35.00;eor
        403;2017092209;   10; 60.00;eor
        403;2017092210;   10; 45.00;eor
        403;2017092211;   10; 34.00;eor
        403;2017092212;   10; 51.00;eor
        403;2017092213;   10; 23.00;eor
        403;2017092214;   10; 40.00;eor
        403;2017092215;   10; 60.00;eor
        403;2017092216;   10; 60.00;eor
        403;2017092217;   10; 35.00;eor
        403;2017092218;   10;  0.00;eor
        403;2017092219;   10;  0.00;eor
        403;2017092220;   10;  0.00;eor
        403;2017092303;   10;  0.00;eor
        403;2017092304;   10;  0.00;eor
        403;2017092305;   10;  0.00;eor
        403;2017092306;   10;  4.00;eor
        403;2017092307;   10; 60.00;eor
        403;2017092308;   10; 60.00;eor
        403;2017092309;   10; 55.00;eor
        403;2017092310;   10;  6.00;eor
        403;2017092311;   10;  8.00;eor
        403;2017092312;   10;  0.00;eor
        403;2017092313;   10;  0.00;eor
        403;2017092314;   10;  0.00;eor
        403;2017092315;   10;  0.00;eor
        403;2017092316;   10;  0.00;eor
        403;2017092317;   10;  0.00;eor
        403;2017092318;   10;  0.00;eor
        403;2017092319;   10;  0.00;eor
        403;2017092320;   10;  0.00;eor
        403;2017092403;   10;  0.00;eor
        403;2017092404;   10;  0.00;eor
        403;2017092405;   10;  0.00;eor
        403;2017092406;   10;  0.00;eor
        403;2017092407;   10;  0.00;eor
        403;2017092408;   10;  0.00;eor
        403;2017092409;   10;  0.00;eor
        403;2017092410;   10;  0.00;eor
        403;2017092411;   10;  0.00;eor
        403;2017092412;   10;  0.00;eor
        403;2017092413;   10;  0.00;eor
        403;2017092414;   10;  0.00;eor
        403;2017092415;   10; 22.00;eor
        403;2017092416;   10; 56.00;eor
        403;2017092417;   10; 12.00;eor
        403;2017092418;   10;  0.00;eor
        403;2017092419;   10;  0.00;eor
        403;2017092420;   10;  0.00;eor
        403;2017092503;   10;  0.00;eor
        403;2017092504;   10;  0.00;eor
        403;2017092505;   10;  0.00;eor
        403;2017092506;   10;  0.00;eor
        403;2017092507;   10;  0.00;eor
        403;2017092508;   10;  0.00;eor
        403;2017092509;   10;  0.00;eor
        403;2017092510;   10;  0.00;eor
        403;2017092511;   10;  0.00;eor
        403;2017092512;   10;  0.00;eor
        403;2017092513;   10;  7.00;eor
        403;2017092514;   10;  0.00;eor
        403;2017092515;   10;  0.00;eor
        403;2017092516;   10;  0.00;eor
        403;2017092517;   10;  0.00;eor
        403;2017092518;   10;  0.00;eor
        403;2017092519;   10;  0.00;eor
        403;2017092520;   10;  0.00;eor
        403;2017092603;   10;  0.00;eor
        403;2017092604;   10;  0.00;eor
        403;2017092605;   10;  0.00;eor
        403;2017092606;   10;  0.00;eor
        403;2017092607;   10;  0.00;eor
        403;2017092608;   10;  0.00;eor
        403;2017092609;   10;  0.00;eor
        403;2017092610;   10;  1.00;eor
        403;2017092611;   10;  0.00;eor
        403;2017092612;   10;  0.00;eor
        403;2017092613;   10; 36.00;eor
        403;2017092614;   10; 30.00;eor
        403;2017092615;   10; 32.00;eor
        403;2017092616;   10; 20.00;eor
        403;2017092617;   10; 14.00;eor
        403;2017092618;   10;  0.00;eor
        403;2017092619;   10;  0.00;eor
        403;2017092620;   10;  0.00;eor
        403;2017092703;   10;  0.00;eor
        403;2017092704;   10;  0.00;eor
        403;2017092705;   10;  0.00;eor
        403;2017092706;   10;  0.00;eor
        403;2017092707;   10;  0.00;eor
        403;2017092708;   10;  0.00;eor
        403;2017092709;   10;  0.00;eor
        403;2017092710;   10;  2.00;eor
        403;2017092711;   10;  0.00;eor
        403;2017092712;   10;  4.00;eor
        403;2017092713;   10; 10.00;eor
        403;2017092714;   10;  2.00;eor
        403;2017092715;   10;  0.00;eor
        403;2017092716;   10; 21.00;eor
        403;2017092717;   10; 12.00;eor
        403;2017092718;   10;  0.00;eor
        403;2017092719;   10;  0.00;eor
        403;2017092720;   10;  0.00;eor
        403;2017092803;   10;  0.00;eor
        403;2017092804;   10;  0.00;eor
        403;2017092805;   10;  0.00;eor
        403;2017092806;   10;  0.00;eor
        403;2017092807;   10; 45.00;eor
        403;2017092808;   10; 60.00;eor
        403;2017092809;   10; 60.00;eor
        403;2017092810;   10; 60.00;eor
        403;2017092811;   10; 49.00;eor
        403;2017092812;   10; 44.00;eor
        403;2017092813;   10; 60.00;eor
        403;2017092814;   10; 29.00;eor
        403;2017092815;   10; 20.00;eor
        403;2017092816;   10;  0.00;eor
        403;2017092817;   10;  0.00;eor
        403;2017092818;   10;  0.00;eor
        403;2017092819;   10;  0.00;eor
        403;2017092820;   10;  0.00;eor
        403;2017092903;   10;  0.00;eor
        403;2017092904;   10;  0.00;eor
        403;2017092905;   10;  0.00;eor
        403;2017092906;   10;  0.00;eor
        403;2017092907;   10; 20.00;eor
        403;2017092908;   10; 60.00;eor
        403;2017092909;   10; 60.00;eor
        403;2017092910;   10; 60.00;eor
        403;2017092911;   10; 60.00;eor
        403;2017092912;   10; 60.00;eor
        403;2017092913;   10; 60.00;eor
        403;2017092914;   10; 60.00;eor
        403;2017092915;   10; 60.00;eor
        403;2017092916;   10; 59.00;eor
        403;2017092917;   10; 12.00;eor
        403;2017092918;   10;  0.00;eor
        403;2017092919;   10;  0.00;eor
        403;2017092920;   10;  0.00;eor
        403;2017093003;   10;  0.00;eor
        403;2017093004;   10;  0.00;eor
        403;2017093005;   10;  0.00;eor
        403;2017093006;   10; 17.00;eor
        403;2017093007;   10; 60.00;eor
        403;2017093008;   10; 60.00;eor
        403;2017093009;   10; 60.00;eor
        403;2017093010;   10; 60.00;eor
        403;2017093011;   10; 60.00;eor
        403;2017093012;   10; 60.00;eor
        403;2017093013;   10; 60.00;eor
        403;2017093014;   10; 60.00;eor
        403;2017093015;   10; 60.00;eor
        403;2017093016;   10; 60.00;eor
        403;2017093017;   10; 10.00;eor
        403;2017093018;   10;  0.00;eor
        403;2017093019;   10;  0.00;eor
        403;2017093020;   10;  0.00;eor
        403;2017100103;   10;  0.00;eor
        403;2017100104;   10;  0.00;eor
        403;2017100105;   10;  0.00;eor
        403;2017100106;   10;  0.00;eor
        403;2017100107;   10;  0.00;eor
        403;2017100108;   10;  0.00;eor
        403;2017100109;   10;  0.00;eor
        403;2017100110;   10;  0.00;eor
        403;2017100111;   10;  0.00;eor
        403;2017100112;   10;  0.00;eor
        403;2017100113;   10;  0.00;eor
        403;2017100114;   10;  0.00;eor
        403;2017100115;   10;  0.00;eor
        403;2017100116;   10;  0.00;eor
        403;2017100117;   10;  0.00;eor
        403;2017100118;   10;  0.00;eor
        403;2017100119;   10;  0.00;eor
        403;2017100120;   10;  0.00;eor
        403;2017100203;   10;  0.00;eor
        403;2017100204;   10;  0.00;eor
        403;2017100205;   10;  0.00;eor
        403;2017100206;   10; 21.00;eor
        403;2017100207;   10;  0.00;eor
        403;2017100208;   10;  0.00;eor
        403;2017100209;   10;  7.00;eor
        403;2017100210;   10;  0.00;eor
        403;2017100211;   10;  0.00;eor
        403;2017100212;   10;  0.00;eor
        403;2017100213;   10;  0.00;eor
        403;2017100214;   10;  0.00;eor
        403;2017100215;   10;  0.00;eor
        403;2017100216;   10;  0.00;eor
        403;2017100217;   10;  0.00;eor
        403;2017100218;   10;  0.00;eor
        403;2017100219;   10;  0.00;eor
        403;2017100220;   10;  0.00;eor
        403;2017100303;   10;  0.00;eor
        403;2017100304;   10;  0.00;eor
        403;2017100305;   10;  0.00;eor
        403;2017100306;   10;  0.00;eor
        403;2017100307;   10;  0.00;eor
        403;2017100308;   10; 20.00;eor
        403;2017100309;   10; 23.00;eor
        403;2017100310;   10;  5.00;eor
        403;2017100311;   10;  9.00;eor
        403;2017100312;   10; 33.00;eor
        403;2017100313;   10; 39.00;eor
        403;2017100314;   10; 41.00;eor
        403;2017100315;   10; 31.00;eor
        403;2017100316;   10; 42.00;eor
        403;2017100317;   10;  0.00;eor
        403;2017100318;   10;  0.00;eor
        403;2017100319;   10;  0.00;eor
        403;2017100320;   10;  0.00;eor
        403;2017100403;   10;  0.00;eor
        403;2017100404;   10;  0.00;eor
        403;2017100405;   10;  0.00;eor
        403;2017100406;   10;  0.00;eor
        403;2017100407;   10;  0.00;eor
        403;2017100408;   10;  0.00;eor
        403;2017100409;   10;  0.00;eor
        403;2017100410;   10;  8.00;eor
        403;2017100411;   10;  0.00;eor
        403;2017100412;   10;  0.00;eor
        403;2017100413;   10;  0.00;eor
        403;2017100414;   10;  0.00;eor
        403;2017100415;   10;  0.00;eor
        403;2017100416;   10;  0.00;eor
        403;2017100417;   10;  0.00;eor
        403;2017100418;   10;  0.00;eor
        403;2017100419;   10;  0.00;eor
        403;2017100420;   10;  0.00;eor
        403;2017100503;   10;  0.00;eor
        403;2017100504;   10;  0.00;eor
        403;2017100505;   10;  0.00;eor
        403;2017100506;   10;  0.00;eor
        403;2017100507;   10;  0.00;eor
        403;2017100508;   10;  0.00;eor
        403;2017100509;   10;  0.00;eor
        403;2017100510;   10;  0.00;eor
        403;2017100511;   10;  0.00;eor
        403;2017100512;   10;  0.00;eor
        403;2017100513;   10;  1.00;eor
        403;2017100514;   10;  0.00;eor
        403;2017100515;   10;  0.00;eor
        403;2017100516;   10;  0.00;eor
        403;2017100517;   10;  0.00;eor
        403;2017100518;   10;  0.00;eor
        403;2017100519;   10;  0.00;eor
        403;2017100520;   10;  0.00;eor
        403;2017100603;   10;  0.00;eor
        403;2017100604;   10;  0.00;eor
        403;2017100605;   10;  0.00;eor
        403;2017100606;   10;  0.00;eor
        403;2017100607;   10;  0.00;eor
        403;2017100608;   10;  0.00;eor
        403;2017100609;   10;  1.00;eor
        403;2017100610;   10;  2.00;eor
        403;2017100611;   10;  0.00;eor
        403;2017100612;   10;  0.00;eor
        403;2017100613;   10; 10.00;eor
        403;2017100614;   10; 12.00;eor
        403;2017100615;   10;  2.00;eor
        403;2017100616;   10;  0.00;eor
        403;2017100617;   10;  0.00;eor
        403;2017100618;   10;  0.00;eor
        403;2017100619;   10;  0.00;eor
        403;2017100620;   10;  0.00;eor
        403;2017100703;   10;  0.00;eor
        403;2017100704;   10;  0.00;eor
        403;2017100705;   10;  0.00;eor
        403;2017100706;   10;  0.00;eor
        403;2017100707;   10;  0.00;eor
        403;2017100708;   10;  0.00;eor
        403;2017100709;   10;  2.00;eor
        403;2017100710;   10; 28.00;eor
        403;2017100711;   10;  3.00;eor
        403;2017100712;   10;  0.00;eor
        403;2017100713;   10;  1.00;eor
        403;2017100714;   10;  0.00;eor
        403;2017100715;   10;  0.00;eor
        403;2017100716;   10;  0.00;eor
        403;2017100717;   10;  0.00;eor
        403;2017100718;   10;  0.00;eor
        403;2017100719;   10;  0.00;eor
        403;2017100720;   10;  0.00;eor
        403;2017100803;   10;  0.00;eor
        403;2017100804;   10;  0.00;eor
        403;2017100805;   10;  0.00;eor
        403;2017100806;   10;  0.00;eor
        403;2017100807;   10;  0.00;eor
        403;2017100808;   10;  0.00;eor
        403;2017100809;   10;  2.00;eor
        403;2017100810;   10; 34.00;eor
        403;2017100811;   10; 26.00;eor
        403;2017100812;   10; 49.00;eor
        403;2017100813;   10; 53.00;eor
        403;2017100814;   10; 35.00;eor
        403;2017100815;   10; 32.00;eor
        403;2017100816;   10; 47.00;eor
        403;2017100817;   10; 21.00;eor
        403;2017100818;   10;  0.00;eor
        403;2017100819;   10;  0.00;eor
        403;2017100820;   10;  0.00;eor
        403;2017100903;   10;  0.00;eor
        403;2017100904;   10;  0.00;eor
        403;2017100905;   10;  0.00;eor
        403;2017100906;   10; 19.00;eor
        403;2017100907;   10; 48.00;eor
        403;2017100908;   10; 60.00;eor
        403;2017100909;   10; 60.00;eor
        403;2017100910;   10; 60.00;eor
        403;2017100911;   10; 59.00;eor
        403;2017100912;   10; 50.00;eor
        403;2017100913;   10; 47.00;eor
        403;2017100914;   10; 12.00;eor
        403;2017100915;   10;  3.00;eor
        403;2017100916;   10;  0.00;eor
        403;2017100917;   10;  0.00;eor
        403;2017100918;   10;  0.00;eor
        403;2017100919;   10;  0.00;eor
        403;2017100920;   10;  0.00;eor
        403;2017101003;   10;  0.00;eor
        403;2017101004;   10;  0.00;eor
        403;2017101005;   10;  0.00;eor
        403;2017101006;   10;  0.00;eor
        403;2017101007;   10;  0.00;eor
        403;2017101008;   10;  0.00;eor
        403;2017101009;   10;  0.00;eor
        403;2017101010;   10;  0.00;eor
        403;2017101011;   10;  0.00;eor
        403;2017101012;   10;  0.00;eor
        403;2017101013;   10;  0.00;eor
        403;2017101014;   10;  0.00;eor
        403;2017101015;   10;  0.00;eor
        403;2017101016;   10;  0.00;eor
        403;2017101017;   10;  0.00;eor
        403;2017101018;   10;  0.00;eor
        403;2017101019;   10;  0.00;eor
        403;2017101020;   10;  0.00;eor
        403;2017101103;   10;  0.00;eor
        403;2017101104;   10;  0.00;eor
        403;2017101105;   10;  0.00;eor
        403;2017101106;   10;  0.00;eor
        403;2017101107;   10;  0.00;eor
        403;2017101108;   10;  0.00;eor
        403;2017101109;   10; 11.00;eor
        403;2017101110;   10;  8.00;eor
        403;2017101111;   10;  0.00;eor
        403;2017101112;   10;  0.00;eor
        403;2017101113;   10;  0.00;eor
        403;2017101114;   10;  1.00;eor
        403;2017101115;   10;  0.00;eor
        403;2017101116;   10;  0.00;eor
        403;2017101117;   10;  0.00;eor
        403;2017101118;   10;  0.00;eor
        403;2017101119;   10;  0.00;eor
        403;2017101120;   10;  0.00;eor
        403;2017101203;   10;  0.00;eor
        403;2017101204;   10;  0.00;eor
        403;2017101205;   10;  0.00;eor
        403;2017101206;   10;  0.00;eor
        403;2017101207;   10;  0.00;eor
        403;2017101208;   10;  0.00;eor
        403;2017101209;   10; 38.00;eor
        403;2017101210;   10; 16.00;eor
        403;2017101211;   10; 13.00;eor
        403;2017101212;   10; 43.00;eor
        403;2017101213;   10; 51.00;eor
        403;2017101214;   10; 56.00;eor
        403;2017101215;   10; 44.00;eor
        403;2017101216;   10; 39.00;eor
        403;2017101217;   10;  0.00;eor
        403;2017101218;   10;  0.00;eor
        403;2017101219;   10;  0.00;eor
        403;2017101220;   10;  0.00;eor
        403;2017101303;   10;  0.00;eor
        403;2017101304;   10;  0.00;eor
        403;2017101305;   10;  0.00;eor
        403;2017101306;   10;  0.00;eor
        403;2017101307;   10; 39.00;eor
        403;2017101308;   10; 60.00;eor
        403;2017101309;   10; 57.00;eor
        403;2017101310;   10; 23.00;eor
        403;2017101311;   10; 36.00;eor
        403;2017101312;   10; 19.00;eor
        403;2017101313;   10;  8.00;eor
        403;2017101314;   10; 23.00;eor
        403;2017101315;   10;  4.00;eor
        403;2017101316;   10;  0.00;eor
        403;2017101317;   10;  0.00;eor
        403;2017101318;   10;  0.00;eor
        403;2017101319;   10;  0.00;eor
        403;2017101320;   10;  0.00;eor
        403;2017101403;   10;  0.00;eor
        403;2017101404;   10;  0.00;eor
        403;2017101405;   10;  0.00;eor
        403;2017101406;   10;  0.00;eor
        403;2017101407;   10;  0.00;eor
        403;2017101408;   10;  0.00;eor
        403;2017101409;   10;  0.00;eor
        403;2017101410;   10;  0.00;eor
        403;2017101411;   10;  0.00;eor
        403;2017101412;   10;  1.00;eor
        403;2017101413;   10; 17.00;eor
        403;2017101414;   10;  0.00;eor
        403;2017101415;   10; 38.00;eor
        403;2017101416;   10;  9.00;eor
        403;2017101417;   10;  0.00;eor
        403;2017101418;   10;  0.00;eor
        403;2017101419;   10;  0.00;eor
        403;2017101420;   10;  0.00;eor
        403;2017101503;   10;  0.00;eor
        403;2017101504;   10;  0.00;eor
        403;2017101505;   10;  0.00;eor
        403;2017101506;   10;  0.00;eor
        403;2017101507;   10; 32.00;eor
        403;2017101508;   10; 60.00;eor
        403;2017101509;   10; 60.00;eor
        403;2017101510;   10; 60.00;eor
        403;2017101511;   10; 55.00;eor
        403;2017101512;   10; 59.00;eor
        403;2017101513;   10; 57.00;eor
        403;2017101514;   10; 60.00;eor
        403;2017101515;   10; 60.00;eor
        403;2017101516;   10; 60.00;eor
        403;2017101517;   10; 11.00;eor
        403;2017101518;   10;  0.00;eor
        403;2017101519;   10;  0.00;eor
        403;2017101520;   10;  0.00;eor
        403;2017101603;   10;  0.00;eor
        403;2017101604;   10;  0.00;eor
        403;2017101605;   10;  0.00;eor
        403;2017101606;   10;  0.00;eor
        403;2017101607;   10; 49.00;eor
        403;2017101608;   10; 60.00;eor
        403;2017101609;   10; 60.00;eor
        403;2017101610;   10; 60.00;eor
        403;2017101611;   10; 60.00;eor
        403;2017101612;   10; 60.00;eor
        403;2017101613;   10; 60.00;eor
        403;2017101614;   10; 60.00;eor
        403;2017101615;   10; 60.00;eor
        403;2017101616;   10; 33.00;eor
        403;2017101617;   10;  0.00;eor
        403;2017101618;   10;  0.00;eor
        403;2017101619;   10;  0.00;eor
        403;2017101620;   10;  0.00;eor
        403;2017101703;   10;  0.00;eor
        403;2017101704;   10;  0.00;eor
        403;2017101705;   10;  0.00;eor
        403;2017101706;   10;  0.00;eor
        403;2017101707;   10; 35.00;eor
        403;2017101708;   10; 60.00;eor
        403;2017101709;   10; 60.00;eor
        403;2017101710;   10; 60.00;eor
        403;2017101711;   10; 60.00;eor
        403;2017101712;   10; 60.00;eor
        403;2017101713;   10; 60.00;eor
        403;2017101714;   10; 60.00;eor
        403;2017101715;   10; 60.00;eor
        403;2017101716;   10; 34.00;eor
        403;2017101717;   10;  0.00;eor
        403;2017101718;   10;  0.00;eor
        403;2017101719;   10;  0.00;eor
        403;2017101720;   10;  0.00;eor
        403;2017101803;   10;  0.00;eor
        403;2017101804;   10;  0.00;eor
        403;2017101805;   10;  0.00;eor
        403;2017101806;   10;  0.00;eor
        403;2017101807;   10;  0.00;eor
        403;2017101808;   10; 44.00;eor
        403;2017101809;   10; 60.00;eor
        403;2017101810;   10; 60.00;eor
        403;2017101811;   10; 60.00;eor
        403;2017101812;   10; 60.00;eor
        403;2017101813;   10; 60.00;eor
        403;2017101814;   10; 60.00;eor
        403;2017101815;   10; 60.00;eor
        403;2017101816;   10; 14.00;eor
        403;2017101817;   10;  0.00;eor
        403;2017101818;   10;  0.00;eor
        403;2017101819;   10;  0.00;eor
        403;2017101820;   10;  0.00;eor
        403;2017101903;   10;  0.00;eor
        403;2017101904;   10;  0.00;eor
        403;2017101905;   10;  0.00;eor
        403;2017101906;   10;  0.00;eor
        403;2017101907;   10;  0.00;eor
        403;2017101908;   10;  0.00;eor
        403;2017101909;   10;  0.00;eor
        403;2017101910;   10;  0.00;eor
        403;2017101911;   10;  0.00;eor
        403;2017101912;   10;  0.00;eor
        403;2017101913;   10;  0.00;eor
        403;2017101914;   10;  0.00;eor
        403;2017101915;   10;  0.00;eor
        403;2017101916;   10;  0.00;eor
        403;2017101917;   10;  0.00;eor
        403;2017101918;   10;  0.00;eor
        403;2017101919;   10;  0.00;eor
        403;2017101920;   10;  0.00;eor
        403;2017102003;   10;  0.00;eor
        403;2017102004;   10;  0.00;eor
        403;2017102005;   10;  0.00;eor
        403;2017102006;   10;  0.00;eor
        403;2017102007;   10; 28.00;eor
        403;2017102008;   10; 60.00;eor
        403;2017102009;   10; 60.00;eor
        403;2017102010;   10; 58.00;eor
        403;2017102011;   10; 11.00;eor
        403;2017102012;   10;  0.00;eor
        403;2017102013;   10;  0.00;eor
        403;2017102014;   10;  0.00;eor
        403;2017102015;   10;  0.00;eor
        403;2017102016;   10;  0.00;eor
        403;2017102017;   10;  0.00;eor
        403;2017102018;   10;  0.00;eor
        403;2017102019;   10;  0.00;eor
        403;2017102020;   10;  0.00;eor
        403;2017102103;   10;  0.00;eor
        403;2017102104;   10;  0.00;eor
        403;2017102105;   10;  0.00;eor
        403;2017102106;   10;  0.00;eor
        403;2017102107;   10;  0.00;eor
        403;2017102108;   10;  0.00;eor
        403;2017102109;   10;  0.00;eor
        403;2017102110;   10;  0.00;eor
        403;2017102111;   10;  0.00;eor
        403;2017102112;   10;  0.00;eor
        403;2017102113;   10;  0.00;eor
        403;2017102114;   10;  0.00;eor
        403;2017102115;   10;  0.00;eor
        403;2017102116;   10;  0.00;eor
        403;2017102117;   10;  0.00;eor
        403;2017102118;   10;  0.00;eor
        403;2017102119;   10;  0.00;eor
        403;2017102120;   10;  0.00;eor
        403;2017102203;   10;  0.00;eor
        403;2017102204;   10;  0.00;eor
        403;2017102205;   10;  0.00;eor
        403;2017102206;   10;  0.00;eor
        403;2017102207;   10;  0.00;eor
        403;2017102208;   10; 33.00;eor
        403;2017102209;   10; 15.00;eor
        403;2017102210;   10; 49.00;eor
        403;2017102211;   10; 34.00;eor
        403;2017102212;   10; 12.00;eor
        403;2017102213;   10;  1.00;eor
        403;2017102214;   10; 16.00;eor
        403;2017102215;   10;  0.00;eor
        403;2017102216;   10;  0.00;eor
        403;2017102217;   10;  0.00;eor
        403;2017102218;   10;  0.00;eor
        403;2017102219;   10;  0.00;eor
        403;2017102220;   10;  0.00;eor
        403;2017102303;   10;  0.00;eor
        403;2017102304;   10;  0.00;eor
        403;2017102305;   10;  0.00;eor
        403;2017102306;   10;  0.00;eor
        403;2017102307;   10;  0.00;eor
        403;2017102308;   10;  0.00;eor
        403;2017102309;   10;  0.00;eor
        403;2017102310;   10;  0.00;eor
        403;2017102311;   10;  0.00;eor
        403;2017102312;   10;  0.00;eor
        403;2017102313;   10;  0.00;eor
        403;2017102314;   10;  0.00;eor
        403;2017102315;   10;  0.00;eor
        403;2017102316;   10;  0.00;eor
        403;2017102317;   10;  0.00;eor
        403;2017102318;   10;  0.00;eor
        403;2017102319;   10;  0.00;eor
        403;2017102320;   10;  0.00;eor
        403;2017102403;   10;  0.00;eor
        403;2017102404;   10;  0.00;eor
        403;2017102405;   10;  0.00;eor
        403;2017102406;   10;  0.00;eor
        403;2017102407;   10;  0.00;eor
        403;2017102408;   10;  0.00;eor
        403;2017102409;   10;  0.00;eor
        403;2017102410;   10;  0.00;eor
        403;2017102411;   10;  0.00;eor
        403;2017102412;   10;  0.00;eor
        403;2017102413;   10; 28.00;eor
        403;2017102414;   10; 20.00;eor
        403;2017102415;   10; 10.00;eor
        403;2017102416;   10;  0.00;eor
        403;2017102417;   10;  0.00;eor
        403;2017102418;   10;  0.00;eor
        403;2017102419;   10;  0.00;eor
        403;2017102420;   10;  0.00;eor
        403;2017102503;   10;  0.00;eor
        403;2017102504;   10;  0.00;eor
        403;2017102505;   10;  0.00;eor
        403;2017102506;   10;  0.00;eor
        403;2017102507;   10;  0.00;eor
        403;2017102508;   10;  0.00;eor
        403;2017102509;   10;  0.00;eor
        403;2017102510;   10; 10.00;eor
        403;2017102511;   10;  0.00;eor
        403;2017102512;   10; 25.00;eor
        403;2017102513;   10;  7.00;eor
        403;2017102514;   10;  8.00;eor
        403;2017102515;   10; 10.00;eor
        403;2017102516;   10;  0.00;eor
        403;2017102517;   10;  0.00;eor
        403;2017102518;   10;  0.00;eor
        403;2017102519;   10;  0.00;eor
        403;2017102520;   10;  0.00;eor
        403;2017102603;   10;  0.00;eor
        403;2017102604;   10;  0.00;eor
        403;2017102605;   10;  0.00;eor
        403;2017102606;   10;  0.00;eor
